Starting run from scratch
0,train,87.0102992326261,0.4349728151086041,248.22348761558533,7460,7440897536,12079595520,20
0,val,57.71629055686619,0.6188189945101861,33.043179988861084,1288,3068575744,12079595520,20
1,train,52.08397126900926,0.6617772868813749,229.66607522964478,7460,7440897536,12079595520,20
1,val,41.344198653416605,0.7269467090266462,38.99480175971985,1288,3068575744,12079595520,20
2,train,45.88817028321785,0.7020115556940638,228.3551766872406,7460,7440897536,12079595520,20
2,val,44.37912448740894,0.706902868509534,34.99927568435669,1288,3068575744,12079595520,20
3,train,39.37629205228176,0.744298369204105,227.6808364391327,7460,7440897536,12079595520,20
3,val,41.50499909560873,0.725884717478372,35.09112548828125,1288,3068575744,12079595520,20
4,train,34.788026491374815,0.7740936301286421,228.2074010372162,7460,7440897536,12079595520,20
4,val,36.99550724918058,0.7556671702335388,35.983227491378784,1288,3068575744,12079595520,20
5,train,33.00524964089688,0.7856706226558219,228.11165809631348,7460,7440897536,12079595520,20
5,val,36.50495226190697,0.7589069869288002,35.924944162368774,1288,3068575744,12079595520,20
6,train,29.934524184577267,0.8056112888116066,228.17318725585938,7460,7440897536,12079595520,20
6,val,35.87419765484259,0.7630727387303218,35.71942448616028,1288,3068575744,12079595520,20
7,train,27.26495531736686,0.8229469266630818,231.0730583667755,7460,7440897536,12079595520,20
7,val,37.338537494588344,0.7534016656395885,38.8495078086853,1288,3068575744,12079595520,20
8,train,25.9539133230419,0.8314605661532062,228.1226282119751,7460,7440897536,12079595520,20
8,val,40.54472217796752,0.7322267623888981,35.68740630149841,1288,3068575744,12079595520,20
9,train,23.213063176132078,0.8492590894989471,228.72968935966492,7460,7440897536,12079595520,20
9,val,34.57366696055632,0.7716619518586443,38.437838077545166,1288,3068575744,12079595520,20
10,train,21.408397005965817,0.8609782241295603,227.99914455413818,7460,7440897536,12079595520,20
10,val,37.224364565025944,0.7541557087183479,35.37230849266052,1288,3068575744,12079595520,20
11,train,21.317354982084627,0.8615694333995254,229.45657801628113,7460,7440897536,12079595520,20
11,val,46.27797700159298,0.6943621006010485,40.36798405647278,1288,3068575744,12079595520,20
12,train,18.499962384195815,0.879865007345712,228.21736598014832,7460,7440897536,12079595520,20
12,val,34.591054415850905,0.771547119682163,35.71794676780701,1288,3068575744,12079595520,20
13,train,18.094882329731142,0.8824955145592922,228.71905398368835,7460,7440897536,12079595520,20
13,val,35.05462733855158,0.7684855003644298,39.86835336685181,1288,3068575744,12079595520,20
14,train,15.754446437467518,0.8976938296699131,228.12549424171448,7460,7440897536,12079595520,20
14,val,35.94419204226192,0.7626104697578224,34.017433166503906,1288,3068575744,12079595520,20
15,train,12.16909955270169,0.9209763428340508,230.72881746292114,7460,7440897536,12079595520,20
15,val,30.27427295720355,0.8000568378086742,37.94167160987854,1288,3068575744,12079595520,20
16,train,10.621355709377626,0.9310270766619828,227.37338829040527,7460,7440897536,12079595520,20
16,val,30.9650177896393,0.7954948899141736,34.958160400390625,1288,3068575744,12079595520,20
17,train,10.617037674377176,0.9310551170676938,228.92638397216797,7460,7440897536,12079595520,20
17,val,31.834975600983046,0.789749343140198,38.95427346229553,1288,3068575744,12079595520,20
18,train,10.345274762237999,0.9328198899420606,228.39672565460205,7460,7440897536,12079595520,20
18,val,30.783701864088545,0.7966923675887391,35.009766817092896,1288,3068575744,12079595520,20
19,train,9.9457495838963,0.9354143252216028,228.32694602012634,7460,7440897536,12079595520,20
19,val,30.3458022923203,0.7995844267050343,41.21238684654236,1288,3068575744,12079595520,20
20,train,9.737966762471135,0.9367636246488283,227.97673845291138,7460,7440897536,12079595520,20
20,val,30.87759699140276,0.7960722481557962,36.541706800460815,1288,3068575744,12079595520,20
21,train,9.867810489025576,0.9359204458206198,228.81946086883545,7460,7440897536,12079595520,20
21,val,31.792815326903916,0.7900277866343967,34.21206307411194,1288,3068575744,12079595520,20
22,train,9.133843683365523,0.9406866767062758,228.28873109817505,7460,7440897536,12079595520,20
22,val,31.04639338262333,0.7949574484806028,35.480968713760376,1288,3068575744,12079595520,20
23,train,9.144752428295146,0.9406158374284179,227.77537178993225,7460,7440897536,12079595520,20
23,val,31.457866120782697,0.7922399220575769,35.3590772151947,1288,3068575744,12079595520,20
24,train,8.913400967702788,0.942118187459749,228.04626750946045,7460,7440897536,12079595520,20
24,val,31.67727273739643,0.7907908735002682,34.128684282302856,1288,3068575744,12079595520,20
25,train,8.605959700195783,0.9441146479307078,228.63636946678162,7460,7440897536,12079595520,20
25,val,31.586149073535612,0.7913926905465662,33.57339143753052,1288,3068575744,12079595520,20
26,train,8.801381370656932,0.9428456195047773,228.15339064598083,7460,7440897536,12079595520,20
26,val,32.37333849794376,0.786193786555686,37.8024377822876,1288,3068575744,12079595520,20
27,train,8.757333618066905,0.9431316568490988,227.34101724624634,7460,7440897536,12079595520,20
27,val,31.070612403917018,0.7947974964285069,33.36975574493408,1288,3068575744,12079595520,20
28,train,8.123030147667544,0.9472506947028282,231.90489101409912,7460,7440897536,12079595520,20
28,val,31.262954738569555,0.7935271926194933,39.76889610290527,1288,3068575744,12079595520,20
29,train,8.251668850154724,0.9464153410769127,227.5966124534607,7460,7440897536,12079595520,20
29,val,29.384261936874864,0.8059348174322665,33.6724157333374,1288,3068575744,12079595520,20
30,train,8.094032255957657,0.9474390009176293,227.9778230190277,7460,7440897536,12079595520,20
30,val,30.887504165957434,0.7960068182538819,37.963515520095825,1288,3068575744,12079595520,20
31,train,7.988933842878879,0.9481214883468798,228.25214099884033,7460,7440897536,12079595520,20
